hour,n_hour_ids,LQ_est,med_est,UQ_est,LQ_est_char,med_est_char,UQ_est_char,n_obvs,all,bd,bd_label,route_name,year,city,short_name
15,78,2022.0306745673129,1543.5267686294171,1406.5508632531266,34m 42s,26m 43s,23m 26s,62302,TRUE,15,15:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
16,78,2429.7797939226048,1762.685646858872,1423.62185365733,40m 29s,29m 22s,24m 43s,77855,TRUE,16,16:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
17,78,2412.919968290679,1741.240602407486,1427.5487988603486,40m 12s,29m 1s,24m 47s,93829,TRUE,17,17:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
18,78,1624.6622556713255,1469.4082602472215,1399.0612457483548,27m 4s,24m 29s,23m 19s,81055,TRUE,18,18:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
19,78,1603.5524577068245,1460.9021352043242,1386.10754339052,27m 43s,24m 20s,23m 6s,57908,TRUE,19,19:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
20,78,1605.940903303921,1463.542390086917,1377.915066606235,27m 45s,24m 23s,23m 57s,32236,TRUE,20,20:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
21,78,1608.861393481301,1454.2624971307573,1380.8030435242624,27m 48s,24m 14s,23m 0s,26588,TRUE,21,21:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
22,78,1624.7185015330938,1462.005900536778,1379.81530632437,27m 4s,24m 22s,23m 59s,29937,TRUE,22,22:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
23,78,1600.6979484296244,1446.1314542936277,1374.6216441138615,27m 40s,24m 6s,23m 54s,44085,TRUE,23,23:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2020,Perth,Route 2 (Mitchell)_Perth
0,83,1632.559488990456,1501.7251444857202,1439.010319038604,27m 12s,25m 1s,24m 59s,6073,TRUE,0,00:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
1,83,1589.434350422236,1508.0498653150903,1438.365957017018,26m 29s,25m 8s,24m 58s,3936,TRUE,1,01:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
2,83,1556.0668126320716,1478.1627870846671,1432.5875226344467,26m 56s,25m 38s,24m 52s,3418,TRUE,2,02:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
3,83,1525.3916461748602,1467.7164957652176,1433.32860516311,25m 25s,24m 27s,24m 53s,10103,TRUE,3,03:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
4,83,1551.3043555763084,1479.9224126738516,1431.4731155326294,26m 51s,25m 39s,24m 51s,20754,TRUE,4,04:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
5,83,1588.6228401146582,1462.4825440579318,1385.0443964139547,26m 28s,24m 22s,23m 5s,99450,TRUE,5,05:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
6,83,1616.1466415466482,1479.5434237605723,1403.4654535838804,27m 56s,25m 39s,23m 23s,96722,TRUE,6,06:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
7,83,1608.9961956691443,1482.8956611940623,1412.702563814859,27m 48s,25m 42s,24m 32s,64569,TRUE,7,07:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
8,83,1606.896908660637,1481.2304992246145,1408.1353092612471,27m 46s,25m 41s,23m 28s,64562,TRUE,8,08:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
9,83,1635.5522765727987,1493.8816656549268,1412.88065402108,27m 15s,25m 53s,24m 32s,69683,TRUE,9,09:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
10,83,1628.4810576149594,1493.3726852732475,1418.3827836138746,27m 8s,25m 53s,24m 38s,58626,TRUE,10,10:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
11,83,1637.6120262296188,1496.4159734925224,1423.0354613414977,27m 17s,25m 56s,24m 43s,63570,TRUE,11,11:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
12,83,1651.4522232918134,1497.953368903094,1418.902425002687,28m 31s,25m 57s,24m 38s,61367,TRUE,12,12:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
13,83,1664.510657931976,1505.7347778474432,1422.5867916639963,28m 44s,25m 5s,24m 42s,62824,TRUE,13,13:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
14,83,1721.2893606290372,1523.3460057876987,1434.073744335586,29m 41s,25m 23s,24m 54s,52511,TRUE,14,14:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
15,83,2325.59139635604,1738.7147325596868,1489.1395115254234,39m 45s,29m 58s,25m 49s,89795,TRUE,15,15:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
16,83,3077.471770432632,2173.0093216060163,1577.0564241911,51m 17s,36m 13s,26m 17s,150336,TRUE,16,16:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
17,83,3180.252041197732,2157.3169869626236,1566.921825789154,53m 0s,36m 57s,26m 6s,87130,TRUE,17,17:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
18,83,1776.7873494672372,1515.707142835224,1435.0166835065895,30m 36s,25m 15s,24m 55s,42701,TRUE,18,18:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
19,83,1584.8013649257923,1478.7058655300705,1409.455159414366,26m 24s,25m 38s,23m 29s,38143,TRUE,19,19:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
20,83,1591.1943815608197,1487.184564995712,1426.9634044707486,27m 31s,25m 47s,24m 46s,39809,TRUE,20,20:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
21,83,1617.9484811165523,1492.831515005861,1426.8068644271264,27m 57s,25m 52s,24m 46s,62161,TRUE,21,21:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
22,83,1634.6592382763629,1499.3956390954015,1427.2315796383027,27m 14s,25m 59s,24m 47s,39146,TRUE,22,22:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
23,83,1593.2061301176816,1485.8944162273071,1428.1362510939907,27m 33s,25m 45s,24m 48s,17933,TRUE,23,23:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2020,Perth,Route 2 (Mitchell)_Perth
0,78,1584.8414495653417,1477.5888371686672,1382.9323564987606,26m 24s,25m 37s,23m 2s,22219,TRUE,0,00:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
1,78,1814.9535954497512,1535.9130596782418,1388.1509675702337,30m 14s,26m 35s,23m 8s,19905,TRUE,1,01:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
2,78,1570.9229137042669,1457.991337057681,1373.8412643995807,26m 10s,24m 17s,23m 53s,10709,TRUE,2,02:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
3,78,1575.915057786155,1477.720319371404,1398.4669561650207,26m 15s,25m 37s,23m 18s,6515,TRUE,3,03:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
4,78,1546.2416069881829,1443.705692374596,1383.143289201018,26m 46s,24m 3s,23m 3s,5940,TRUE,4,04:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
5,78,1653.3988876841818,1498.1667148799304,1417.0031765494657,28m 33s,25m 58s,24m 37s,20765,TRUE,5,05:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
6,78,2925.167985510391,2026.6621655531892,1619.121468921165,49m 45s,34m 46s,27m 59s,73362,TRUE,6,06:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
7,78,3152.63244904658,2086.414749387392,1510.5876299227266,53m 32s,35m 46s,25m 10s,65834,TRUE,7,07:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
8,78,2992.1388369146384,2074.6635648108127,1488.926165444068,50m 52s,35m 34s,25m 48s,44757,TRUE,8,08:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
9,78,2030.5466651166576,1639.478183921055,1441.4071062492908,34m 50s,27m 19s,24m 1s,36229,TRUE,9,09:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
10,78,1773.197289658509,1495.4159009237362,1395.912498230557,30m 33s,25m 55s,23m 15s,50920,TRUE,10,10:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
11,78,1809.041516893404,1529.868800523962,1410.6673037157266,30m 9s,25m 29s,24m 30s,67672,TRUE,11,11:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
12,78,1831.0271981972023,1506.8461890932697,1407.7698770025245,31m 31s,25m 6s,23m 27s,67100,TRUE,12,12:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
13,78,1688.784461195709,1510.1730236246128,1411.088187631265,28m 8s,25m 10s,24m 31s,79506,TRUE,13,13:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
14,78,1879.555552830388,1493.8157886466547,1401.4954191084637,31m 19s,25m 53s,23m 21s,56066,TRUE,14,14:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
15,78,2202.081829299983,1651.0398137519785,1405.298446463704,37m 42s,28m 31s,23m 25s,40286,TRUE,15,15:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
16,78,2460.8282479300265,1727.2980121507169,1414.2959745042692,41m 0s,29m 47s,24m 34s,50131,TRUE,16,16:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
17,78,2473.499049706515,1768.6528274377658,1427.0048076899352,41m 13s,29m 28s,24m 47s,51545,TRUE,17,17:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
18,78,1906.281188619567,1477.7063503374134,1394.948130081768,32m 46s,25m 37s,23m 14s,55068,TRUE,18,18:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
19,78,1588.9380825486558,1457.6398969073628,1390.4745426623354,26m 28s,24m 17s,23m 10s,58107,TRUE,19,19:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
20,78,1635.9958524545996,1464.376024446417,1384.9402345674987,27m 15s,24m 24s,23m 4s,17901,TRUE,20,20:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
21,78,1588.2641814414596,1444.3811608298677,1373.0650110450874,26m 28s,24m 4s,23m 53s,16444,TRUE,21,21:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
22,78,1617.5736377137086,1475.0588094839743,1381.2669694566475,27m 57s,25m 35s,23m 1s,22955,TRUE,22,22:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
23,78,1659.823899789203,1494.5821875931338,1389.720243622106,28m 39s,25m 54s,23m 9s,41972,TRUE,23,23:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2021,Perth,Route 2 (Mitchell)_Perth
0,83,1623.7174297666268,1515.2641555415653,1412.8222648461551,27m 3s,25m 15s,24m 32s,12475,TRUE,0,00:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
1,83,1522.507230609915,1444.9178739019983,1400.623275693246,25m 22s,24m 4s,23m 20s,7294,TRUE,1,01:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
2,83,1535.3662984153823,1460.026470394736,1415.8771782332212,26m 35s,24m 20s,24m 35s,5206,TRUE,2,02:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
3,83,1517.585651406886,1462.803982612593,1424.8013212032745,25m 17s,24m 22s,24m 44s,12737,TRUE,3,03:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
4,83,1516.9100689914078,1441.1747635482309,1402.1533608979246,25m 16s,24m 1s,23m 22s,33372,TRUE,4,04:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
5,83,1519.1889455815722,1416.0445201403795,1361.2436978988208,25m 19s,24m 36s,23m 41s,74073,TRUE,5,05:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
6,83,1522.5128298153113,1437.922210854196,1395.0556115078273,25m 22s,24m 57s,23m 15s,59899,TRUE,6,06:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
7,83,1525.3785545979315,1442.1651257517565,1404.849090418152,25m 25s,24m 2s,23m 24s,44652,TRUE,7,07:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
8,83,1518.1116082752353,1443.4196611623724,1405.915510365313,25m 18s,24m 3s,23m 25s,52901,TRUE,8,08:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
9,83,1568.885205174525,1453.3530551879742,1392.548600855587,26m 8s,24m 13s,23m 12s,73646,TRUE,9,09:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
10,83,1630.8898521053932,1465.3543309818572,1405.282711665813,27m 10s,24m 25s,23m 25s,75893,TRUE,10,10:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
11,83,1602.2881334004671,1462.06418414225,1403.071668435498,27m 42s,24m 22s,23m 23s,60784,TRUE,11,11:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
12,83,1727.2679128506584,1503.6387317727615,1413.1711296410342,29m 47s,25m 3s,24m 33s,57849,TRUE,12,12:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
13,83,1672.876540565436,1475.8065679147585,1412.509371180328,28m 52s,25m 35s,24m 32s,62815,TRUE,13,13:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
14,83,1634.1815104336636,1479.462465831381,1402.8236434343507,27m 14s,25m 39s,23m 22s,35113,TRUE,14,14:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
15,83,2325.3946558779057,1667.9376994361007,1435.527783924968,39m 45s,28m 47s,24m 55s,36225,TRUE,15,15:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
16,83,3683.593825315153,2568.4449570543115,1707.733068001764,1h 1m 23s,43m 48s,28m 27s,96672,TRUE,16,16:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
17,83,3716.008817240312,2591.41135243943,1739.041026318995,1h 2m 56s,43m 11s,29m 59s,80244,TRUE,17,17:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
18,83,1765.278831020329,1474.0687263764664,1416.9905144510865,29m 25s,25m 34s,24m 36s,25056,TRUE,18,18:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
19,83,1530.1374375394078,1446.2149176011076,1398.575995141944,26m 30s,24m 6s,23m 18s,19279,TRUE,19,19:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
20,83,1521.8920910023887,1445.7703587828582,1399.0516238423777,25m 21s,24m 5s,23m 19s,24129,TRUE,20,20:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
21,83,1548.64653109989,1464.4011386169343,1403.962914142064,26m 48s,24m 24s,23m 23s,43020,TRUE,21,21:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
22,83,1542.7699009761247,1461.141412855856,1409.2631272676642,26m 42s,24m 21s,23m 29s,33300,TRUE,22,22:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
23,83,1514.374836885635,1444.7484868694553,1401.2755743117723,25m 14s,24m 4s,23m 21s,17303,TRUE,23,23:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2021,Perth,Route 2 (Mitchell)_Perth
0,78,1683.063653214174,1571.8445711314253,1484.442297469548,28m 3s,26m 11s,25m 44s,48483,TRUE,0,00:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
1,78,1681.7932747830644,1575.5932502326605,1483.7124820668678,28m 1s,26m 15s,25m 43s,25663,TRUE,1,01:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
2,78,1652.501718096655,1553.0345314442343,1477.31564434253,28m 32s,26m 53s,25m 37s,11813,TRUE,2,02:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
3,78,1626.246270071197,1526.555568912815,1456.7342343670332,27m 6s,25m 26s,24m 16s,8443,TRUE,3,03:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
4,78,1650.0674655244538,1552.9078411112907,1464.670728998414,28m 30s,26m 52s,24m 24s,8575,TRUE,4,04:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
5,78,1641.9345397275854,1504.1403100880034,1413.125194736833,27m 21s,25m 4s,24m 33s,32294,TRUE,5,05:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
6,78,2550.2583653507218,1910.625418952488,1634.6540430926225,43m 30s,32m 50s,27m 14s,104160,TRUE,6,06:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
7,78,2994.9664819538543,2149.6411155851647,1645.9716421494652,50m 54s,36m 49s,27m 25s,128889,TRUE,7,07:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
8,78,3120.076703193439,2242.289026303466,1708.7043114316864,52m 0s,37m 22s,28m 28s,96337,TRUE,8,08:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
9,78,2022.048530165203,1689.2594833093503,1525.4001654453632,34m 42s,28m 9s,25m 25s,58719,TRUE,9,09:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
10,78,1853.8095586236457,1607.4143922476285,1504.4553675022669,31m 53s,27m 47s,25m 4s,72561,TRUE,10,10:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
11,78,1843.0907013880708,1619.685584733395,1504.8426220176275,31m 43s,27m 59s,25m 4s,80353,TRUE,11,11:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
12,78,1800.9070553084348,1602.5148139745615,1498.577476364442,30m 0s,27m 42s,25m 58s,104857,TRUE,12,12:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
13,78,1724.2225840986753,1587.5205181334147,1491.4354465095985,29m 44s,26m 27s,25m 51s,126025,TRUE,13,13:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
14,78,1764.6144421436577,1598.2457643505031,1492.9238154095344,29m 24s,27m 38s,25m 52s,76030,TRUE,14,14:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
15,78,2228.8570899129268,1770.2343850384764,1506.8009563294263,37m 8s,30m 30s,25m 6s,81245,TRUE,15,15:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
16,78,2587.531097529093,1974.4592542459684,1572.0512031028009,43m 7s,33m 54s,26m 12s,79790,TRUE,16,16:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
17,78,2513.6316623455837,1919.6876523156616,1531.0533089602495,42m 53s,32m 59s,26m 31s,93326,TRUE,17,17:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
18,78,1802.0875484248563,1565.9322531574066,1482.394856082183,30m 2s,26m 5s,25m 42s,98280,TRUE,18,18:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
19,78,1670.2944287007483,1553.7263467464795,1481.7879258468304,28m 50s,26m 53s,25m 41s,108326,TRUE,19,19:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
20,78,1694.5580586935423,1576.171552277532,1487.8166539374793,28m 14s,26m 16s,25m 47s,47928,TRUE,20,20:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
21,78,1671.0245164207074,1567.5549233419642,1485.5880508978275,28m 51s,26m 7s,25m 45s,30166,TRUE,21,21:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
22,78,1691.590177504843,1576.2991477759308,1492.105556595502,28m 11s,26m 16s,25m 52s,39883,TRUE,22,22:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
23,78,1728.474216919141,1579.8847339312078,1493.3636830890446,29m 48s,26m 19s,25m 53s,40013,TRUE,23,23:00:00,Route 2 (Mitchell) - Hester Avenue to Swan River,2022,Perth,Route 2 (Mitchell)_Perth
0,83,1531.2796528610106,1454.5789809954574,1402.6781355474764,26m 31s,24m 14s,23m 22s,12205,TRUE,0,00:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2022,Perth,Route 2 (Mitchell)_Perth
1,83,1499.6371801339365,1442.936562715417,1399.1956811949487,25m 59s,24m 2s,23m 19s,9350,TRUE,1,01:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2022,Perth,Route 2 (Mitchell)_Perth
2,83,1500.0420031497658,1427.9422836300416,1387.1108377070843,25m 0s,24m 47s,23m 7s,12214,TRUE,2,02:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2022,Perth,Route 2 (Mitchell)_Perth
3,83,1491.098497753912,1437.7680659116752,1393.015408829261,25m 51s,24m 57s,23m 13s,15774,TRUE,3,03:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2022,Perth,Route 2 (Mitchell)_Perth
4,83,1517.7748184815543,1443.4645247778967,1399.5896144810224,25m 17s,24m 3s,23m 19s,37830,TRUE,4,04:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2022,Perth,Route 2 (Mitchell)_Perth
5,83,1533.179188203213,1434.1283629082834,1383.499715121269,26m 33s,24m 54s,23m 3s,117972,TRUE,5,05:00:00,Route 2 (Mitchell) - Swan River to Hester Avenue,2022,Perth,Route 2 (Mitchell)_Perth
